word/phrase,type,raw_frequency,count,topic,POS,syllables,readability_score,level,Shorthand Code,Grammatical Item,Sentence Type,CEFR-J Level,Core Inventory,EGP,GSELO,log_freq,frequency_score
minimum,word,8.001280204832773e-06,1,general,"noun adjective, noun,adjective",3,0.0,B2,,,,,,,,-5.0968350925528725,1
maria,word,0.00019203072491598655,24,general,propn,3,0.0,UNKNOWN,,,,,,,,-3.716629052460991,4
architect,word,8.001280204832773e-06,1,"general,personal identification,work and jobs",noun,3,0.0,A2,,,,,,,,-5.0968350925528725,1
designing,word,8.001280204832773e-06,1,general,verb,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
developing,word,1.6002560409665546e-05,2,general,verb,4,0.0,UNKNOWN,,,,,,,,-4.795807810769671,2
spaces,word,1.6002560409665546e-05,2,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
partner,word,4.0006401024163864e-05,5,"family life,general,personal identification",noun,2,3.66,A1,,,,,,,,-4.39786943043424,3
awardwinning,word,8.001280204832773e-06,1,general,verb,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
stg,word,8.001280204832773e-06,1,general,propn,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
architects,word,8.001280204832773e-06,1,general,propn,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
which,word,0.0007601216194591134,95,general,"pron pronoun, determiner,determiner",1,10.0,A1,PREL.which,NOMINATIVE RELATIVE PRONOUN: which,,B2.2,B2,A2-B2,B1,-3.119116857907678,6
famous,word,0.00022403584573531764,28,general,adj adjective,2,3.66,A1,,,,,,,,-3.6496822951387693,4
galroy,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
world,word,0.00036805888942230755,46,"general,house and home, environment,nationalities and countries",noun,1,10.0,A1,,,,,,,,-3.434082570653909,5
italy,word,2.400384061449832e-05,3,general,propn,3,0.0,UNKNOWN,,,,,,,,-4.619717456344684,2
greece,word,2.400384061449832e-05,3,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.619717456344684,2
thailand,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
australia,word,4.800768122899664e-05,6,general,propn,3,0.0,UNKNOWN,,,,,,,,-4.318688365313283,3
master,word,8.001280204832773e-06,1,"general,personal identification","noun noun, verb",2,3.66,B2,,,,,,,,-5.0968350925528725,1
science,word,0.00010401664266282605,13,education,noun,2,3.66,A1,,,,,,,,-3.98289675050072,4
sheffield,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
ba,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
architecture,word,1.6002560409665546e-05,2,"arts,house and home, environment,things in the town, shops and shopping",noun,4,0.0,A2,,,,,,,,-4.795807810769671,2
hull,word,2.400384061449832e-05,3,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.619717456344684,2
italian,word,2.400384061449832e-05,3,general,adj,3,0.0,UNKNOWN,,,,,,,,-4.619717456344684,2
thai,word,8.001280204832773e-06,1,general,propn,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
spend,word,6.401024163866218e-05,8,general,verb,1,10.0,A1,,,,,,,,-4.193749854863421,3
hiking,word,8.001280204832773e-06,1,travel,verb,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
skiing,word,5.600896143382941e-05,7,"free time, entertainment,general,leisure activities",verb noun,2,3.66,A2,,,,,,,,-4.251741704916048,3
diving,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
emily,word,6.401024163866218e-05,8,general,adv,3,0.0,UNKNOWN,,,,,,,,-4.193749854863421,3
customer,word,0.0002800448071691471,35,"business,services,shopping",noun,3,0.0,A1,,,,,,,,-3.5527723209007864,5
service,word,1.6002560409665546e-05,2,"general,services,travel and services vocab",noun,2,3.66,A2,,,,,,,,-4.795807810769671,2
teams,word,4.0006401024163864e-05,5,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.39786943043424,3
skilled,word,8.001280204832773e-06,1,general,adj adjective,1,10.0,B2,,,,,,,,-5.0968350925528725,1
negotiation,word,8.001280204832773e-06,1,business,noun,5,0.0,B2,,,,,,,,-5.0968350925528725,1
motivation,word,1.6002560409665546e-05,2,psychology,noun,4,0.0,B2,,,,,,,,-4.795807810769671,2
successful,word,3.200512081933109e-05,4,general,adj adjective,3,0.0,A2,,,,,,,,-4.494779172052438,2
ten,word,0.0002960473675788126,37,numbers,num number,1,10.0,A1,,,,,,,,-3.528638649566786,5
halo,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
bank,word,2.400384061449832e-05,3,"city,services,things in the town, shops and shopping",noun,1,10.0,A1,,,,,,,,-4.619717456344684,2
southern,word,8.001280204832773e-06,1,general,adj adjective,2,3.66,B1,,,,,,,,-5.0968350925528725,1
plastics,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
mba,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
stanford,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
studies,word,8.001280204832773e-05,10,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.096839977550485,3
cornell,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
creative,word,1.6002560409665546e-05,2,general,adj adjective,3,0.0,A2,,,,,,,,-4.795807810769671,2
hardworking,word,8.001280204832773e-06,1,general,adj,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
others,word,7.201152184349496e-05,9,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.142597407802213,3
learning,word,8.80140822531605e-05,11,"education,psychology",verb noun,2,3.66,A2,,,,,,,,-4.055447341735951,3
learner,word,2.400384061449832e-05,3,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
some,word,0.0025844135061609858,323,function_words,"det determiner, pronoun,determiner",1,10.0,A1,DT.some.any,DETERMINERS: some/any,,A1.1,A1-A2,A1,A2,-2.5876379811959143,7
learners,word,4.0006401024163864e-05,5,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.39786943043424,3
useful,word,6.401024163866218e-05,8,general,adj adjective,2,3.66,A1,,,,,,,,-4.193749854863421,3
suggestions,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
afraid,word,0.0004560729716754681,57,general,adj adjective,2,3.66,A1,,,,,,,,-3.340965569434129,5
making,word,0.00012802048327732437,16,general,verb noun,2,3.66,B2,,,,,,,,-3.89272019843732,4
often,word,0.0005120819331092975,64,general,adv adverb,2,3.66,A1,,,,,,,,-3.290660461537941,5
wrong,word,0.000248039686349816,31,general,adj adjective,1,10.0,A1,,,,,,,,-3.6054786514064285,4
notice,word,3.200512081933109e-05,4,general,"noun verb, noun",2,3.66,A2,,,,,,,,-4.494779172052438,2
group,word,0.00010401664266282605,13,"general,relations with other people",noun,1,10.0,A1,,,,,,,,-3.98289675050072,4
communicate,word,8.001280204832773e-06,1,general,verb,4,0.0,A2,,,,,,,,-5.0968350925528725,1
looks,word,0.0010881741078572571,136,general,verb,1,10.0,UNKNOWN,,,,,,,,-2.9633015720507885,6
opportunities,word,8.001280204832773e-06,1,general,noun,5,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
talk,word,0.000848135701712274,106,general,verb noun,1,10.0,A1,,,,,,,,-3.0715346038608446,6
notes,word,0.0001440230436869899,18,general,noun,1,10.0,UNKNOWN,,,,,,,,-3.841567713683053,4
homework,word,9.601536245799327e-05,12,education,noun,2,3.66,A1,,,,,,,,-4.017658821966298,4
dictionary,word,8.001280204832773e-06,1,"education,general,objects and rooms",adj noun,4,0.0,A1,,,,,,,,-5.0968350925528725,1
dictionaries,word,8.001280204832773e-06,1,general,noun,4,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
meaning,word,1.6002560409665546e-05,2,general,noun,2,3.66,A1,,,,,,,,-4.795807810769671,2
words,word,0.0003840614498319731,48,general,noun,1,10.0,UNKNOWN,,,,,,,,-3.4155991698763914,5
lists,word,8.001280204832773e-06,1,general,noun,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
youre,word,0.0005680908945431269,71,general,unknown,1,10.0,UNKNOWN,,,,,,,,-3.2455820951642584,5
shopping,word,0.00022403584573531764,28,"general,shopping",verb noun,2,3.66,A1,,,,,,,,-3.6496822951387693,4
walking,word,0.0002080332853256521,26,general,verb,2,3.66,UNKNOWN,,,,,,,,-3.6818669635986048,4
phrases,word,1.6002560409665546e-05,2,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
pronunciation,word,1.6002560409665546e-05,2,general,noun,5,0.0,UNKNOWN,,,,,,,,-4.795807810769671,2
selfstudy,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
material,word,8.001280204832773e-06,1,general,noun,4,0.0,A2,,,,,,,,-5.0968350925528725,1
lot,word,0.0012962073931829094,162,general,"noun pronoun, determiner, adverb,adverb",1,10.0,A1,,,,,,,,-2.8873254722837447,6
imagine,word,3.200512081933109e-05,4,general,verb,3,0.0,A1,,,,,,,,-4.494779172052438,2
yourself,word,8.80140822531605e-05,11,general,pron pronoun,2,3.66,A1,,,,,,,,-4.055447341735951,3
themselves,word,8.80140822531605e-05,11,general,pron pronoun,2,3.66,A2,,,,,,,,-4.055447341735951,3
helps,word,0.0002080332853256521,26,general,verb,1,10.0,UNKNOWN,,,,,,,,-3.6818669635986048,4
process,word,1.6002560409665546e-05,2,general,noun,2,3.66,A2,,,,,,,,-4.795807810769671,2
watch,word,0.0005040806529044647,63,"general,house and home, environment,objects and rooms","verb verb, noun,noun",1,10.0,A1,,,,,,,,-3.2974998847220633,5
series,word,8.001280204832773e-06,1,general,noun,2,3.66,A2,,,,,,,,-5.0968350925528725,1
film,word,0.00025604096655464873,32,"arts,free time, entertainment,hobbies and pastimes",noun,1,10.0,A1,,,,,,,,-3.591690372392378,5
songs,word,3.200512081933109e-05,4,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.494779172052438,2
play,word,0.0005200832133141302,65,"actions,free time, entertainment,hobbies and pastimes","verb verb, noun,noun",1,10.0,A1,,,,,,,,-3.2839270801837355,5
video,word,6.401024163866218e-05,8,"free time, entertainment,objects and rooms,technology",noun,3,0.0,A1,,,,,,,,-4.193749854863421,3
read,word,0.0005040806529044647,63,actions,verb,1,10.0,A1,,,,,,,,-3.2974998847220633,5
become,word,4.800768122899664e-05,6,general,verb,2,3.66,A1,,,,,,,,-4.318688365313283,3
osaka,word,7.201152184349496e-05,9,general,propn,3,0.0,UNKNOWN,,,,,,,,-4.142597407802213,3
expo,word,0.00012802048327732437,16,general,noun,2,3.66,UNKNOWN,,,,,,,,-3.89272019843732,4
opened,word,0.00036805888942230755,46,general,verb,2,3.66,UNKNOWN,,,,,,,,-3.434082570653909,5
million,word,0.0002080332853256521,26,general,num number,2,3.66,A1,,,,,,,,-3.6818669635986048,4
visit,word,0.0003920627300368059,49,general,"verb verb, noun,noun",2,3.66,A1,,,,,,,,-3.4066443295312077,5
expos,word,2.400384061449832e-05,3,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
try,word,0.000248039686349816,31,general,verb noun,1,10.0,A1,,,,,,,,-3.6054786514064285,4
answer,word,0.0005440870539286286,68,general,"verb noun, verb,noun",2,3.66,A1,,,,,,,,-3.2643315278043894,5
problems,word,0.00012001920307249159,15,general,noun,2,3.66,UNKNOWN,,,,,,,,-3.920748899421697,4
culture,word,6.401024163866218e-05,8,"free time, entertainment,general,nationalities and countries",noun,2,3.66,A1,,,,,,,,-4.193749854863421,3
theme,word,2.400384061449832e-05,3,general,noun,1,10.0,B1,,,,,,,,-4.619717456344684,2
creating,word,2.400384061449832e-05,3,general,verb,3,0.0,UNKNOWN,,,,,,,,-4.619717456344684,2
future,word,0.00011201792286765882,14,general,"adj noun,adjective",2,3.66,A1,,,,,,,,-3.9507120969524365,4
society,word,2.400384061449832e-05,3,"general,nationalities and countries,places",noun,4,0.0,A2,,,,,,,,-4.619717456344684,2
exhibits,word,5.600896143382941e-05,7,general,noun,3,0.0,UNKNOWN,,,,,,,,-4.251741704916048,3
artificial,word,2.400384061449832e-05,3,general,adj adjective,4,0.0,B2,,,,,,,,-4.619717456344684,2
island,word,0.0012562009921587454,157,"free time, entertainment,general,nationalities and countries",noun,2,3.66,A1,,,,,,,,-2.9009408333501034,6
round,word,0.00012802048327732437,16,general,"noun adjective, adverb, preposition,adjective",1,10.0,A2,,,,,,,,-3.89272019843732,4
ring,word,8.80140822531605e-05,11,"clothes,general,shopping",verb noun,1,10.0,A2,,,,,,,,-4.055447341735951,3
guinness,word,2.400384061449832e-05,3,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
records,word,2.400384061449832e-05,3,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
worlds,word,7.201152184349496e-05,9,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.142597407802213,3
largest,word,2.400384061449832e-05,3,general,adj,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
wooden,word,4.0006401024163864e-05,5,general,adj adjective,2,3.66,A2,,,,,,,,-4.39786943043424,3
architectural,word,2.400384061449832e-05,3,general,adj adjective,5,0.0,C1,,,,,,,,-4.619717456344684,2
structure,word,2.400384061449832e-05,3,general,noun,2,3.66,A2,,,,,,,,-4.619717456344684,2
japanese,word,4.800768122899664e-05,6,general,propn,3,0.0,UNKNOWN,,,,,,,,-4.318688365313283,3
robots,word,2.400384061449832e-05,3,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
flying,word,9.601536245799327e-05,12,general,"verb noun, adjective",2,3.66,A2,,,,,,,,-4.017658821966298,4
kitty,word,2.400384061449832e-05,3,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
myakumyaku,word,2.400384061449832e-05,3,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.619717456344684,2
mascot,word,2.400384061449832e-05,3,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
japan,word,4.800768122899664e-05,6,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.318688365313283,3
ends,word,6.401024163866218e-05,8,general,verb,1,10.0,UNKNOWN,,,,,,,,-4.193749854863421,3
october,word,7.201152184349496e-05,9,general,propn noun,3,0.0,A1,,,,,,,,-4.142597407802213,3
brings,word,0.00016002560409665546,20,general,verb,1,10.0,UNKNOWN,,,,,,,,-3.7958102532768714,4
together,word,0.0002880460873739798,36,general,adv adverb,3,0.0,A1,,,,,,,,-3.540537868791561,5
answers,word,0.00033605376860297646,42,general,noun,2,3.66,UNKNOWN,,,,,,,,-3.473591100699879,5
history,word,0.00012802048327732437,16,education,noun,3,0.0,A1,,,,,,,,-3.89272019843732,4
economy,word,4.0006401024163864e-05,5,"daily life,general,work and jobs",noun,4,0.0,B1,,,,,,,,-4.39786943043424,3
pavilion,word,2.400384061449832e-05,3,general,noun,3,0.0,UNKNOWN,,,,,,,,-4.619717456344684,2
pavilions,word,1.6002560409665546e-05,2,general,noun,3,0.0,UNKNOWN,,,,,,,,-4.795807810769671,2
oneday,word,1.6002560409665546e-05,2,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
ticket,word,3.200512081933109e-05,4,"free time, entertainment,general",noun,2,3.66,A1,,,,,,,,-4.494779172052438,2
costs,word,4.0006401024163864e-05,5,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.39786943043424,3
face,word,0.0007521203392542807,94,"general,health and body care",noun,1,10.0,A1,,,,,,,,-3.1237126089890093,6
eyes,word,0.0005920947351576252,74,body,noun,1,10.0,UNKNOWN,,,,,,,,-3.227608727251603,5
finding,word,4.800768122899664e-05,6,general,verb noun,2,3.66,B2,,,,,,,,-4.318688365313283,3
rainbows,word,1.6002560409665546e-05,2,general,verb,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
took,word,0.0006801088174107858,85,general,verb,1,10.0,UNKNOWN,,,,,,,,-3.1674215307604845,6
biggest,word,0.00013602176348215714,17,general,adj,2,3.66,UNKNOWN,,,,,,,,-3.8663912796701485,4
environmental,word,8.001280204832773e-06,1,general,adj adjective,5,0.0,B1,,,,,,,,-5.0968350925528725,1
design,word,8.001280204832773e-06,1,"arts,free time, entertainment,general","noun noun, verb",2,3.66,A1,,,,,,,,-5.0968350925528725,1
giant,word,8.001280204832773e-06,1,general,"adj adjective, noun,adjective",2,3.66,B1,,,,,,,,-5.0968350925528725,1
kilometre,word,8.001280204832773e-06,1,general,noun,4,0.0,A1,,,,,,,,-5.0968350925528725,1
circumference,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
adults,word,9.601536245799327e-05,12,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.017658821966298,4
aspects,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
creature,word,0.00012802048327732437,16,"education,general",noun,2,3.66,B2,,,,,,,,-3.89272019843732,4
eyeballs,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
value,word,2.400384061449832e-05,3,general,noun,2,3.66,B1,,,,,,,,-4.619717456344684,2
asias,word,8.001280204832773e-06,1,general,adj,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
stock,word,4.800768122899664e-05,6,business,noun,1,10.0,B2,,,,,,,,-4.318688365313283,3
markets,word,4.0006401024163864e-05,5,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.39786943043424,3
fallen,word,2.400384061449832e-05,3,general,verb,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
fall,word,5.600896143382941e-05,7,general,verb noun,1,10.0,A1,,,,,,,,-4.251741704916048,3
decades,word,2.400384061449832e-05,3,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
shanghais,word,2.400384061449832e-05,3,general,adj,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
market,word,0.000176028164506321,22,"business,shopping",noun,2,3.66,A1,,,,,,,,-3.754417592790506,4
nearly,word,0.000176028164506321,22,general,adv adverb,2,3.66,A2,,,,,,,,-3.754417592790506,4
japans,word,4.0006401024163864e-05,5,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.39786943043424,3
fell,word,0.000176028164506321,22,general,verb,1,10.0,UNKNOWN,,,,,,,,-3.754417592790506,4
analyst,word,2.400384061449832e-05,3,"general,personal identification",noun,3,0.0,B2,,,,,,,,-4.619717456344684,2
bloodbath,word,2.400384061449832e-05,3,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
announced,word,4.800768122899664e-05,6,general,verb,2,3.66,UNKNOWN,,,,,,,,-4.318688365313283,3
trade,word,4.800768122899664e-05,6,"business,work and jobs","noun noun, verb",1,10.0,B1,,,,,,,,-4.318688365313283,3
tariffs,word,0.00011201792286765882,14,general,noun,2,3.66,UNKNOWN,,,,,,,,-3.9507120969524365,4
april,word,0.00013602176348215714,17,general,propn noun,2,3.66,A1,,,,,,,,-3.8663912796701485,4
nd,word,4.800768122899664e-05,6,general,propn,1,10.0,UNKNOWN,,,,,,,,-4.318688365313283,3
president,word,7.201152184349496e-05,9,"general,personal identification,work and jobs",noun,3,0.0,A2,,,,,,,,-4.142597407802213,3
trump,word,5.600896143382941e-05,7,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.251741704916048,3
began,word,0.0006561049767962874,82,general,verb,2,3.66,UNKNOWN,,,,,,,,-3.183026601754843,5
america,word,9.601536245799327e-05,12,general,propn,4,0.0,UNKNOWN,,,,,,,,-4.017658821966298,4
wealthy,word,2.400384061449832e-05,3,general,adj adjective,2,3.66,B2,,,,,,,,-4.619717456344684,2
chinese,word,1.6002560409665546e-05,2,general,adj,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
newspaper,word,0.0002800448071691471,35,"free time, entertainment,general,objects and rooms",noun,3,0.0,A1,,,,,,,,-3.5527723209007864,5
china,word,7.201152184349496e-05,9,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.142597407802213,3
had,word,0.0011201792286765883,140,general,verb,1,10.0,UNKNOWN,,,,,,,,-2.9507124458830645,6
eight,word,0.00021603456553048487,27,numbers,num number,1,10.0,A1,,,,,,,,-3.6654765551423587,4
wars,word,2.400384061449832e-05,3,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.619717456344684,2
beat,word,4.0006401024163864e-05,5,general,verb noun,1,10.0,A2,,,,,,,,-4.39786943043424,3
tariff,word,2.400384061449832e-05,3,business,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
bullying,word,2.400384061449832e-05,3,general,verb,3,0.0,UNKNOWN,,,,,,,,-4.619717456344684,2
could,word,0.0011441830692910865,143,general,"aux modal verb,modal auxiliary",1,10.0,A1,MD.could.AFF,MODAL/AUX: could,AFF. DEC.,B1.1,A2,A2-C2,A2,-2.941504444909599,6
reduce,word,4.0006401024163864e-05,5,general,verb,2,3.66,A2,,,,,,,,-4.39786943043424,3
medicine,word,7.201152184349496e-05,9,"health,health and body care,travel and services vocab",noun,3,0.0,A2,,,,,,,,-4.142597407802213,3
fix,word,4.0006401024163864e-05,5,general,verb noun,1,10.0,A2,,,,,,,,-4.39786943043424,3
global,word,4.800768122899664e-05,6,general,adj adjective,2,3.66,B1,,,,,,,,-4.318688365313283,3
nikkei,word,1.6002560409665546e-05,2,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
index,word,1.6002560409665546e-05,2,general,noun,2,3.66,B2,,,,,,,,-4.795807810769671,2
situation,word,0.00018402944471115378,23,general,noun,4,0.0,A1,,,,,,,,-3.735112448322016,4
donald,word,1.6002560409665546e-05,2,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
forever,word,4.0006401024163864e-05,5,general,adv adverb,3,0.0,B1,,,,,,,,-4.39786943043424,3
remembered,word,4.0006401024163864e-05,5,general,verb,3,0.0,UNKNOWN,,,,,,,,-4.39786943043424,3
